"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","diffexpressed"
"ENSG00000272142",18.7344889496807,2.73493759024235,0.434402588315088,6.29585933373537,3.05701504287245e-10,1.44242550939866e-09,"LYRM4-AS1","UP"
"ENSG00000250903",48.6466767630323,1.58899209749478,0.2306702652608,6.88858659653527,5.63494286247927e-12,3.028893203935e-11,"GMDS-DT","UP"
"ENSG00000260604",13.9344616219914,5.15934446946191,0.898878746119597,5.73975576987939,9.48131864966447e-09,3.94942596657144e-08,NA,"UP"
"ENSG00000286339",18.8068267645774,3.35938261061772,0.495409794588827,6.78101774997382,1.19332213219631e-11,6.26955360177721e-11,"LOC107986524","UP"
"ENSG00000198221",46.590341132078,-1.58277904270413,0.235709154866621,-6.71496634740284,1.88109628397323e-11,9.74145289880805e-11,NA,"DOWN"
"ENSG00000286084",22.2767903154689,-0.707896259981465,0.317213206651625,-2.23161030227503,0.0256407301475253,0.0446009056036652,NA,"DOWN"
"ENSG00000285564",7.13634928789365,2.59106911115604,0.708505341290026,3.657091852601,0.000255092988637134,0.000634874025184349,"DKFZp451B082","UP"
"ENSG00000236548",6.74544619690695,1.49590003900055,0.601017807705505,2.48894461997961,0.0128122921575109,0.0238620690615224,"RNF217-AS1","UP"
"ENSG00000235652",49.687122656064,-0.496979379602503,0.222982819368055,-2.22877879565326,0.025828626470256,0.0449139486599243,"EPM2A-DT","NO"
"ENSG00000281692",8.22103107187937,2.153054618066,0.591796223025384,3.63816890729573,0.000274583330181448,0.00067989585588939,"PACRG-AS1","UP"
"ENSG00000230269",106.099189846458,-0.656615539281623,0.215939582730081,-3.04073727928971,0.00235999656421211,0.00503120472051794,"LINC02525","DOWN"
"ENSG00000271913",42.6125527093512,-0.697121378652972,0.230245222676227,-3.02773438923104,0.00246394550606867,0.00523442086691833,"TAGAP-AS1","DOWN"
"ENSG00000272277",10.1212086395677,-1.30829787247315,0.493954102219824,-2.64862234485689,0.00808205898834464,0.0156510444803925,NA,"DOWN"
"ENSG00000231889",124.757997059996,-0.409388807844755,0.140612173331967,-2.91147486127136,0.00359726852802446,0.00742843820608454,"TRAF3IP2-AS1","NO"
"ENSG00000203809",14.0176469728312,-1.84070656788866,0.432292455929289,-4.25801223833929,2.06252660307145e-05,5.95486652723652e-05,"LIN28B-AS1","DOWN"
"ENSG00000290011",12.5566093440122,-2.17699936079226,0.468466758359043,-4.64707329164167,3.36677571250458e-06,1.06249788505136e-05,NA,"DOWN"
"ENSG00000286760",21.9189150176185,-0.934983324756081,0.316729842645881,-2.95198998915122,0.00315733166869341,0.00658801699407709,"LOC100289495","DOWN"
"ENSG00000231074",515.422576807417,-0.413549587141919,0.0883656006413693,-4.67998388671973,2.86897464190478e-06,9.13373583297809e-06,"HCG18","NO"
"ENSG00000291097",23.9307544997271,-0.693968929877344,0.306985578117622,-2.26059130898797,0.0237845764288997,0.0417009326285661,"HLA-L","DOWN"
"ENSG00000204386",322.111670138492,0.461479745504913,0.102367395106576,4.50807354260074,6.54189022458101e-06,2.00169809698209e-05,"NEU1","NO"
"ENSG00000146278",236.711415792854,1.89840074538231,0.128869812272362,14.7311516320836,4.06715345991518e-49,9.15298072018793e-48,"PNRC1","UP"
"ENSG00000154548",257.095002314223,-0.53196961231735,0.106346510974123,-5.00222910412918,5.66711843979825e-07,1.96510223286963e-06,"SRSF12","NO"
"ENSG00000146276",43.7141680867954,1.94476188202866,0.275527961829045,7.05831041292031,1.68539238430421e-12,9.42610335803584e-12,"GABRR1","UP"
"ENSG00000158691",170.654764570909,-0.440631197660717,0.126661511578754,-3.47880893073619,0.000503647547132367,0.00119835813938188,"ZSCAN12","NO"
"ENSG00000232040",70.1073574049772,-0.76431732290138,0.20967260793664,-3.64528934143056,0.000267091126129039,0.000662599696898598,"SCAND3","DOWN"
"ENSG00000124762",1473.70971932685,3.49226311502295,0.236175908656589,14.7867034147876,1.78483945063702e-49,4.04889280450917e-48,"CDKN1A","UP"
"ENSG00000112379",829.883292316068,1.97328330940721,0.101958071694735,19.353870435244,1.89094444068932e-83,8.59065160207278e-82,"ARFGEF3","UP"
"ENSG00000112759",330.391975475806,0.318932976307845,0.108495977479683,2.93958341789738,0.00328653789566202,0.00683411643436462,"SLC29A1","NO"
"ENSG00000157593",323.664345573199,1.03741260797741,0.107521639619608,9.64840762889767,4.99249154717824e-22,4.67884301589109e-21,"SLC35B2","UP"
"ENSG00000146232",172.621358000827,-0.656197088270373,0.133861092210957,-4.90207481077658,9.48297069147357e-07,3.19756211587274e-06,"NFKBIE","DOWN"
"ENSG00000178233",2015.70214867059,-0.912067791810323,0.11807653950968,-7.72437772649623,1.12401075581481e-14,7.16087992202829e-14,"TMEM151B","DOWN"
"ENSG00000124608",221.328269706542,-0.388120477554692,0.123125951600504,-3.1522231707414,0.00162032381071625,0.00355008663673498,"AARS2","NO"
"ENSG00000296265",7.15966906655698,-2.14761005130532,0.620951136577622,-3.45858140004686,0.000543028154380778,0.00128557773040042,NA,"DOWN"
"ENSG00000171462",104.442253056138,-0.433954172591734,0.165818087837432,-2.61704967323699,0.00886934332633073,0.0170339112080576,"DLK2","NO"
"ENSG00000286482",22.2287066613572,-1.09198620339727,0.337077686654185,-3.23956834472274,0.00119710773528617,0.00268196961105582,NA,"DOWN"
"ENSG00000248290",8.32213555004178,3.29962831624466,0.734665287621803,4.4913355399245,7.07779427647208e-06,2.15517567296662e-05,NA,"UP"
"ENSG00000293508",104.315895401203,-0.600878616479506,0.156428397004943,-3.84123744783064,0.000122415626114472,0.000318817275185622,NA,"DOWN"
"ENSG00000272168",108.538860246594,1.60119216345636,0.226063436972807,7.082932936426,1.41134987470517e-12,7.91688534866808e-12,NA,"UP"
"ENSG00000280707",18.1283124534669,-0.848801561845663,0.347628007418332,-2.44169498352364,0.0146184917939469,0.0268434879575221,"HPAT5","DOWN"
"ENSG00000112078",826.835275659113,0.574506148073032,0.0760282850096743,7.55647911826406,4.14126349130043e-14,2.55405473614104e-13,"KCTD20","NO"
"ENSG00000112079",355.972316839461,0.775006739850846,0.100522513149946,7.7097827697045,1.26032077544792e-14,8.01726330798784e-14,"STK38","UP"
"ENSG00000026950",213.822785349134,-0.300028391065393,0.134237268007032,-2.23506031908871,0.0254133890086899,0.0442507575985499,"BTN3A1","NO"
"ENSG00000272501",83.7650000316897,-1.06030245133573,0.171629179111925,-6.17786822043978,6.49729095537442e-10,2.98769879899233e-09,NA,"DOWN"
"ENSG00000230910",202.879524167252,-1.69235911306304,0.134606631269594,-12.5726280874939,2.98629114657273e-36,4.61273389740157e-35,NA,"DOWN"
"ENSG00000168216",496.109229896714,0.29743071763897,0.0933173184796016,3.18730459131213,0.00143605457423057,0.00317089061348299,"LMBRD1","NO"
"ENSG00000118482",638.192607767606,0.270449527678439,0.0839963846083203,3.2197758146325,0.00128290881420709,0.0028636237075923,"PHF3","NO"
"ENSG00000285219",29.1946138843917,-1.11016581245381,0.2866771801402,-3.87252941413362,0.000107711671993618,0.000283038821349143,"LOC100506207","DOWN"
"ENSG00000184465",242.728695763306,-0.459938658032179,0.12951639325419,-3.55120032666058,0.000383478415964519,0.000930147289886244,"WDR27","NO"
"ENSG00000130024",445.439894449901,0.592260617451592,0.1323578043685,4.47469357985621,7.65209721324554e-06,2.32380310545585e-05,"PHF10","NO"
"ENSG00000227704",25.9884030080828,-0.697042154777232,0.301438244493604,-2.31238791862066,0.0207563155412505,0.0368902256654171,NA,"DOWN"
"ENSG00000184786",17.2847908691371,-0.789418328093335,0.357872129151752,-2.20586702285103,0.0273933118080383,0.0473826489799836,"DYNLT2","DOWN"
"ENSG00000130023",94.1596996264535,0.507171849789454,0.162598545064361,3.11916597770725,0.00181363765255233,0.00393909208162044,"ERMARD","NO"
"ENSG00000229852",95.309608965383,-0.726941805844854,0.164448044379425,-4.42049529131285,9.84749316037355e-06,2.95303134994541e-05,"KHDC1-AS1","DOWN"
"ENSG00000051620",246.025768692736,1.66620836529251,0.136439087729898,12.212104265832,2.67870223725498e-34,3.93038253136436e-33,"HEBP2","UP"
"ENSG00000135540",329.406538585176,2.21849900528409,0.118664531979377,18.6955526497981,5.38100379185973e-78,2.24089792714433e-76,"NHSL1","UP"
"ENSG00000225177",18.4809675302828,1.23371493767652,0.371500655649059,3.32089572095388,0.000897290559930576,0.00205802698485157,"LOC124900217","UP"
"ENSG00000156508",20030.4294296143,0.366991302117609,0.0904391710328458,4.05787998636481,4.95202030234454e-05,0.000136204855052315,"EEF1A1","NO"
"ENSG00000236104",290.197894877742,-0.269963362130432,0.105294033457742,-2.56389990263576,0.0103503389573795,0.0196251711713914,"ZBTB22","NO"
"ENSG00000137312",1219.17823450996,0.334155844483977,0.0831260196040411,4.01987062625735,5.82301092326593e-05,0.00015860657037065,"FLOT1","NO"
"ENSG00000157927",326.401689385011,-0.61360341124425,0.110174616226266,-5.56937189582845,2.55659276891529e-08,1.0213747410449e-07,"RADIL","DOWN"
"ENSG00000003147",186.777099189534,-0.730740667648782,0.131358643131892,-5.56294317774793,2.65262283311482e-08,1.05675766840454e-07,"ICA1","DOWN"
"ENSG00000122584",230.489391241994,-2.37487610853355,0.13244350402353,-17.9312388783646,6.72640475443031e-72,2.42136320301961e-70,"NXPH1","DOWN"
"ENSG00000229533",8.79350845268799,6.55758289070291,1.11020719195575,5.90662980587525,3.49177185394334e-09,1.51232973669007e-08,NA,"UP"
"ENSG00000189043",1488.7222482857,-0.381291772139047,0.105831173844267,-3.60283041649077,0.000314770898063956,0.000772536809042999,"NDUFA4","NO"
"ENSG00000164877",148.073916969006,0.945872427729396,0.147150892956561,6.42790817456079,1.29371847467514e-10,6.31472869957062e-10,"MICALL2","UP"
"ENSG00000106066",98.1393955534287,5.56011273044789,0.391940187488621,14.1861256077735,1.11659599034976e-45,2.28579306891962e-44,"CPVL","UP"
"ENSG00000105928",430.112825342293,0.440919779038936,0.0957960413002854,4.6026931077122,4.1706255932079e-06,1.30358902601537e-05,"GSDME","NO"
"ENSG00000070882",102.217875867252,2.19425933986048,0.208330159263037,10.5326053012325,6.11190529965422e-26,6.63985824465632e-25,"OSBPL3","UP"
"ENSG00000122550",835.118319631266,-0.309949480144036,0.0789377927495234,-3.92650300126243,8.61898173618865e-05,0.000229343358167537,"KLHL7","NO"
"ENSG00000106546",56.9699551101253,2.48793575164538,0.248477745527319,10.0127105804405,1.340290693011e-23,1.34615990916887e-22,"AHR","UP"
"ENSG00000122691",42.5191109242995,5.17272237098716,0.522844077291646,9.89343208740563,4.44521182868405e-23,4.34321990691033e-22,"TWIST1","UP"
"ENSG00000156928",123.090084338417,0.365712317219626,0.143127511217312,2.55515039777616,0.0106141925159955,0.020069635548551,"MALSU1","NO"
"ENSG00000106100",35.3628267073284,3.60525073567186,0.37444774626179,9.62818115922454,6.07960296096328e-22,5.66951338692246e-21,"NOD1","UP"
"ENSG00000105866",266.986992826554,-0.491204415793811,0.126475838882276,-3.88378065039779,0.000102844696156691,0.000271130214491596,"SP4","NO"
"ENSG00000105855",1550.69873044655,5.50365730967776,0.16286413156443,33.7929368290678,2.5044434682305e-250,9.67113612925099e-248,"ITGB8","UP"
"ENSG00000136231",266.953227118239,1.10849018927986,0.11015083651161,10.063384213728,8.01932842657677e-24,8.12500949886499e-23,"IGF2BP3","UP"
"ENSG00000122679",9.38506404902875,5.88752410024047,1.09815497990818,5.36128707510186,8.26310800771042e-08,3.1227417295153e-07,"RAMP3","UP"
"ENSG00000235859",21.8905410458672,1.52505438588811,0.355508195716241,4.28978685798113,1.78844675147106e-05,5.19799841844762e-05,NA,"UP"
"ENSG00000164649",11.5522964344955,4.43916417763524,0.801614459427554,5.53777957149789,3.06330463338485e-08,1.21155980041531e-07,"CDCA7L","UP"
"ENSG00000179869",6.28927691577238,3.97801522404943,0.990332801198543,4.016846881407,5.89820198961984e-05,0.000160448847271263,"ABCA13","UP"
"ENSG00000146592",142.658982727668,2.80270525473563,0.196817447984494,14.2401259819019,5.16338889310443e-46,1.07119829893452e-44,"CREB5","UP"
"ENSG00000002746",607.250462238285,-0.718139157440401,0.104296220304965,-6.88557222246924,5.75557046660381e-12,3.09079955113986e-11,"HECW1","DOWN"
"ENSG00000281404",6.70197531553832,2.10364503824184,0.654424565849975,3.21449583040882,0.00130673812685354,0.0029118409853598,"LINC01176","UP"
"ENSG00000164742",1390.27769185052,-0.928336315164277,0.106589372441679,-8.70946412290979,3.05314718938775e-18,2.39722846094673e-17,"ADCY1","DOWN"
"ENSG00000188730",111.536576710717,0.65522371388783,0.181089263838633,3.61823611184201,0.000296617731923503,0.000730516289768407,"VWC2","UP"
"ENSG00000106483",7.86819565848882,3.84733714089569,0.849026688082688,4.53146785006715,5.85752526383565e-06,1.80389473891189e-05,"SFRP4","UP"
"ENSG00000078053",861.450963658202,-0.6371590228732,0.0834085003462659,-7.63901784863736,2.18884966421118e-14,1.37336575497091e-13,"AMPH","DOWN"
"ENSG00000106524",349.926309147366,-0.371055980893115,0.120151193341196,-3.0882421603539,0.00201344328740715,0.00434032160572633,"ANKMY2","NO"
"ENSG00000146733",180.931011261026,0.497641728909631,0.133110495940292,3.73856115097681,0.000185076477528258,0.000470190554677428,"PSPH","NO"
"ENSG00000005020",106.507362331127,3.90218323152639,0.250811999053949,15.5581999515383,1.39980585239892e-54,3.4976619467809e-53,"SKAP2","UP"
"ENSG00000164543",165.014071119258,0.832386077265251,0.128395330103481,6.48299339699028,8.99204349555297e-11,4.43108500675581e-10,"STK17A","UP"
"ENSG00000075213",291.334311968496,0.480927867784092,0.127012697859586,3.78645502291246,0.000152811740139815,0.000393397617684181,"SEMA3A","NO"
"ENSG00000196715",672.408517302148,-0.305513887328835,0.0796592258030036,-3.83526056460011,0.000125431247425809,0.000326171154730933,"VKORC1L1","NO"
"ENSG00000106605",183.127923967506,0.512282017127905,0.122629081558845,4.1774920811266,2.94740922044431e-05,8.33268387097659e-05,"BLVRA","NO"
"ENSG00000157259",269.343783305665,0.505774920208923,0.114471698189471,4.41834032523722,9.94617203528742e-06,2.98104443555422e-05,"GATAD1","NO"
"ENSG00000154978",582.6660751449,-0.274957328519093,0.0885405718759456,-3.10543881402004,0.00189996924817183,0.00411188097002771,"VOPP1","NO"
"ENSG00000164715",758.362406142752,-0.440069939181219,0.0877801078096064,-5.01332192637224,5.34982780179087e-07,1.86039550102801e-06,"LMTK2","NO"
"ENSG00000186472",1287.75065889543,-1.11515656051523,0.0952455572696152,-11.7082265302781,1.15673823961246e-31,1.55614722321895e-30,"PCLO","DOWN"
"ENSG00000122507",184.481402678196,0.612877961944,0.13072173219668,4.68841677389865,2.75326845680994e-06,8.78512382153196e-06,"BBS9","UP"
"ENSG00000005981",11.1577742423251,3.5121929655613,0.652115705637155,5.3858432410084,7.21057874501383e-08,2.74328131340192e-07,"ASB4","UP"
"ENSG00000242950",13.8682448955563,-0.940163218411638,0.416725950450842,-2.25607072800363,0.024066202005136,0.0421381737705344,"ERVW-1","DOWN"
"ENSG00000006128",1537.90907244873,1.71469175143168,0.362303156642609,4.73275410383222,2.21493755523033e-06,7.14253254904509e-06,"TAC1","UP"
"ENSG00000132432",225.078817755739,0.531844426148247,0.151396791939733,3.51291740950469,0.000443215223876114,0.00106455610247089,"SEC61G","NO"
"ENSG00000127980",223.99211737818,-0.294244673108684,0.116017795849918,-2.5362029243283,0.0112061777355823,0.0211161324060417,"PEX1","NO"
"ENSG00000001629",828.772883963025,0.372686379323307,0.0906241004081395,4.11244224930076,3.91495422524539e-05,0.000108869046221186,"ANKIB1","NO"
"ENSG00000106366",455.308170353261,6.85494168198554,0.405746825990194,16.8946279869388,4.92812284348364e-64,1.5006045740794e-62,"SERPINE1","UP"
"ENSG00000224223",19.3014428543422,-1.89528525081641,0.37932588582935,-4.99645640231645,5.83933691123637e-07,2.02110762800605e-06,"VSTM2A-OT1","DOWN"
"ENSG00000019991",6.28575036237878,6.06782703850052,1.12482781167573,5.39444968866915,6.87338820696181e-08,2.62380900976158e-07,"HGF","UP"
"ENSG00000180233",94.1222108060166,1.3526270537185,0.170565826257311,7.93023481548972,2.1873190551729e-15,1.45174758072042e-14,"ZNRF2","UP"
"ENSG00000169902",525.05598786636,1.77443157894356,0.104291555168665,17.0141443961965,6.45086856727076e-65,2.00744886129116e-63,"TPST1","UP"
"ENSG00000070669",38.7619000796184,-1.41307304698203,0.2486927284849,-5.682003875187,1.33125644045695e-08,5.47022446911827e-08,"ASNS","DOWN"
"ENSG00000242265",23231.611414475,0.280966437038693,0.0885879451036983,3.17161027620409,0.00151596298980449,0.00333384754907856,"PEG10","NO"
"ENSG00000135249",110.115152481004,0.383103437069195,0.157599652220074,2.43086473651746,0.0150628367270204,0.0275848953253722,"RINT1","NO"
"ENSG00000280347",20.1512252524836,0.794439997612258,0.357700385193238,2.2209648926799,0.026353339337503,0.0457535749157311,NA,"UP"
"ENSG00000135185",38.5101149346801,2.88524238862678,0.331127606383135,8.71338521164671,2.94932312441396e-18,2.31892407250891e-17,"TMEM243","UP"
"ENSG00000106397",247.147194261397,0.933488943648364,0.130872076507329,7.13283512083715,9.83223113137814e-13,5.56679237431676e-12,"PLOD3","UP"
"ENSG00000135218",419.297268983901,5.43000745225046,0.215022113652816,25.2532512121892,1.04316190646655e-140,1.13617717645982e-138,"CD36","UP"
"ENSG00000173114",553.784389007298,0.537020820545853,0.114580184071368,4.68685597687086,2.77434057062794e-06,8.84737624540903e-06,"LRRN3","NO"
"ENSG00000075223",820.617067700737,3.59149816022025,0.137531948301662,26.1139190171485,2.53364717877591e-150,3.18882957145048e-148,"SEMA3C","UP"
"ENSG00000127990",267.161653385395,0.364425037507077,0.11183988600729,3.2584532273515,0.00112021340698528,0.00252300450663931,"SGCE","NO"
"ENSG00000105971",42.042277726724,3.1617137262799,0.32203365058896,9.81796070223566,9.42304361780911e-23,9.05070288921394e-22,"CAV2","UP"
"ENSG00000167011",193.012264216791,-1.25753731812387,0.146228996294965,-8.59978082313603,7.98684814416014e-18,6.13215259003276e-17,"NAT16","DOWN"
"ENSG00000184408",275.273958696909,1.24599446766215,0.141500352572589,8.80559267174232,1.30162937574169e-18,1.0456730365592e-17,"KCND2","UP"
"ENSG00000198420",619.179461950578,-0.278603587319242,0.0857717269815849,-3.24819841133732,0.00116138254620375,0.00261053721954597,"TCAF1","NO"
"ENSG00000197157",1515.10476240113,0.70219417864758,0.0886760858116255,7.91864201290131,2.40118585887398e-15,1.58872854081494e-14,"SND1","UP"
"ENSG00000214194",144.25493086296,0.947131954116842,0.149020774309733,6.35570415268594,2.07473996977607e-10,9.9581657701879e-10,"SMIM30","UP"
"ENSG00000128536",1663.22210861997,5.34159193088294,0.118632398068878,45.0264178911869,0,0,"CDHR3","UP"
"ENSG00000006453",10.1920812840125,1.69588927356925,0.499212805644546,3.39712694545093,0.000680973682555725,0.00158934393410774,"BAIAP2L1","UP"
"ENSG00000106049",91.5248351624391,0.927818606367885,0.188480226834404,4.92263099398247,8.53883699897481e-07,2.90457216115277e-06,"HIBADH","UP"
"ENSG00000128567",238.187147350148,0.995553666166931,0.117998699993424,8.43698842633363,3.2561869220139e-17,2.40338279721713e-16,"PODXL","UP"
"ENSG00000127955",1088.9737591807,0.215868243264434,0.071853959372192,3.00426371978017,0.00266224453371995,0.00562055130124697,"GNAI1","NO"
"ENSG00000128513",115.410405100375,0.589766825290452,0.152751068118713,3.8609669480812,0.000112939181969913,0.000295951517712954,"POT1","NO"
"ENSG00000164603",173.291345892193,-0.379504891642277,0.139142889691601,-2.72744724853291,0.00638264621100783,0.012602852036169,"BMT2","NO"
"ENSG00000160963",684.689480596084,-0.875587873335089,0.09274874752547,-9.44042800248749,3.712597752606e-21,3.34468443343205e-20,"COL26A1","DOWN"
"ENSG00000146918",74.1485304802835,0.752792306785501,0.219120646343592,3.43551518009438,0.000591428328063667,0.00139124445827631,"NCAPG2","UP"
"ENSG00000236279",99.9622547643359,-2.04081524819898,0.193578150843283,-10.542590882848,5.49634454820027e-26,5.98260027024156e-25,"CLEC2L","DOWN"
"ENSG00000064393",3171.91977366713,-0.580573641419604,0.0830579530571459,-6.98998253689391,2.74920461742502e-12,1.51366609380002e-11,"HIPK2","NO"
"ENSG00000106025",43.0658412967029,2.82438911390214,0.305964304759315,9.23110660285661,2.67850187144072e-20,2.33506543343506e-19,"TSPAN12","UP"
"ENSG00000164713",652.720512261278,-0.272761792742942,0.103391253089351,-2.63815153209547,0.0083359323774459,0.0160931515765462,"BRI3","NO"
"ENSG00000136286",8.56504530888158,1.40972064190597,0.558817049499655,2.52268724293252,0.011646192989052,0.0218555848328896,"MYO1G","UP"
"ENSG00000172331",415.997595462926,1.46149752438477,0.155532099322761,9.39675816599033,5.62700726892377e-21,5.03202528980441e-20,"BPGM","UP"
"ENSG00000006530",345.401811084302,-0.404383890267798,0.0953524687847281,-4.24093781127737,2.225878078088e-05,6.40255534531796e-05,"AGK","NO"
"ENSG00000186480",665.960074746901,-0.756009692586241,0.0920955369602059,-8.20897209072042,2.23090074586408e-16,1.56762756712062e-15,"INSIG1","DOWN"
"ENSG00000133627",165.23824790983,-0.607346812960584,0.124026633524286,-4.89690637972252,9.73571921802104e-07,3.27563574719595e-06,"ACTR3B","DOWN"
"ENSG00000085662",935.01710004927,0.387212724859516,0.104361970969245,3.71028566501132,0.000207025508633703,0.000522204634381717,"AKR1B1","NO"
"ENSG00000122779",1164.58264718839,-0.196767681246656,0.0693549741004216,-2.83710986556997,0.00455239441505286,0.00922986664110492,"TRIM24","NO"
"ENSG00000006459",193.006720001141,-0.518059279992952,0.122317724534867,-4.23535740190523,2.28188474251021e-05,6.55477661200186e-05,"KDM7A","NO"
"ENSG00000198074",61.0100974906137,7.89727888530895,1.01743292083126,7.76196516115944,8.36233799009204e-15,5.37181416974117e-14,"AKR1B10","UP"
"ENSG00000106554",295.772014892033,-0.246892670236001,0.106321995655632,-2.32212223551244,0.0202263547110804,0.0360728448510514,"CHCHD3","NO"
"ENSG00000106400",522.413129429442,0.295042800906717,0.0993417240324088,2.96997866486053,0.00297820432127393,0.00623339118289793,"ZNHIT1","NO"
"ENSG00000146966",840.214086307426,0.327812845017356,0.0777879753514198,4.21418405012353,2.50682804199986e-05,7.16098104600196e-05,"DENND2A","NO"
"ENSG00000128585",410.822119454283,0.3508342420425,0.109662784983414,3.19920966894613,0.00137804908264156,0.00305443787452315,"MKLN1","NO"
"ENSG00000158623",437.830388335492,-0.339885435468328,0.0888299473435155,-3.82624830513466,0.00013011105151004,0.000337668684314508,"COPG2","NO"
"ENSG00000168303",267.96958806133,-0.383060798599098,0.111319340997132,-3.44109833177119,0.000579357945359876,0.00136511868667448,"MPLKIP","NO"
"ENSG00000105856",126.468486944024,1.71777652531781,0.158134664104691,10.8627449588192,1.73455505757996e-27,2.00216202332481e-26,"HBP1","UP"
"ENSG00000172209",47.01137904346,-0.873066685076556,0.235503325043316,-3.70723719045569,0.000209532678368254,0.000528058400794275,"GPR22","DOWN"
"ENSG00000175600",13.2936734372435,2.14325420832251,0.480849918278931,4.45722069787118,8.30291107821268e-06,2.51156777870592e-05,"SUGCT","UP"
"ENSG00000170775",154.445710512673,1.25128731060711,0.132491155259543,9.4443082495274,3.5775954528451e-21,3.22991096383055e-20,"GPR37","UP"
"ENSG00000166997",118.089049648267,0.788610169291069,0.162536584654451,4.85189331969559,1.22288400617042e-06,4.07252492137232e-06,"CNPY4","UP"
"ENSG00000214309",29.9345242270815,-0.811604179665794,0.28350559846595,-2.86274480665422,0.00419988676652523,0.00857901852008057,"MBLAC1","DOWN"
"ENSG00000146826",417.927556847343,-0.258127410530179,0.0874433760695182,-2.9519378383214,0.00315786495505662,0.006588320659549,"TRAPPC14","NO"
"ENSG00000213420",1926.10897556026,-0.608541714822233,0.0784714271888387,-7.75494643875661,8.83807706770029e-15,5.67098819702778e-14,"GPC2","DOWN"
"ENSG00000105810",138.909780809593,4.47863864293202,0.258455934720832,17.3284418783789,2.86999050454328e-67,9.34176411162737e-66,"CDK6","UP"
"ENSG00000122778",1408.34963813034,-0.578821456729359,0.089375971925435,-6.47625356412639,9.4027985840754e-11,4.62277056545212e-10,"KIAA1549","NO"
"ENSG00000136235",8.74398562748365,1.29450044280908,0.53397659159338,2.42426440257671,0.015339432789389,0.0280460887253318,"GPNMB","UP"
"ENSG00000187260",373.617118404802,-0.585917370702075,0.138008582871859,-4.24551399999592,2.18092890334968e-05,6.27751363659401e-05,"WDR86","NO"
"ENSG00000122557",273.07037462638,0.227967369104989,0.102906827019239,2.21527935228602,0.0267408961728395,0.0463390685234794,"HERPUD2","NO"
"ENSG00000187257",290.260885852736,-0.673258446473707,0.109334466681096,-6.15778781303658,7.37680997653162e-10,3.37841990057274e-09,"RSBN1L","DOWN"
"ENSG00000106113",97.5076712985348,-5.56478014405022,0.431957733540536,-12.8826959490656,5.63328345602973e-38,9.25678135410069e-37,"CRHR2","DOWN"
"ENSG00000004948",22.7498296702334,3.92175001921895,0.506182264641763,7.74770333368844,9.35694295094239e-15,5.99486492004005e-14,"CALCR","UP"
"ENSG00000106536",491.075265233847,-2.19955808232205,0.123938643982384,-17.7471530399727,1.81315669656838e-70,6.31298062118717e-69,"POU6F2","DOWN"
"ENSG00000225573",24.4331323350295,0.733272463543628,0.30968003029837,2.3678390332019,0.0178923184609089,0.0322726521198836,"RPL35P5","UP"
"ENSG00000226367",7.51359718875625,3.76229152543157,0.903540970411662,4.16394125848818,3.12800622100304e-05,8.8110002820064e-05,"ST7-AS2","UP"
"ENSG00000133597",240.581583878168,-0.272843997460796,0.116232557527457,-2.34739734945902,0.0189050816017477,0.0339086077795096,"ADCK2","NO"
"ENSG00000128510",11.7518199683974,2.89161540813364,0.591375693742842,4.88964196318668,1.01019547554785e-06,3.39214057806987e-06,"CPA4","UP"
"ENSG00000259920",6.63754984896176,-1.76443330468141,0.624419303487955,-2.82571870348246,0.00471746715705821,0.00953425531885049,NA,"DOWN"
"ENSG00000272701",14.5270682679924,-1.79593245914929,0.426186345023182,-4.21396058348984,2.50931096932095e-05,7.16686883169143e-05,"MESTIT1","DOWN"
"ENSG00000106484",1750.70065344077,0.783944165103258,0.107147023718421,7.31652768221953,2.54469548513064e-13,1.49868010356515e-12,"MEST","UP"
"ENSG00000270953",79.3652663915147,-1.57230373257015,0.230914521716737,-6.80902924978835,9.82595024149729e-12,5.19293065484543e-11,NA,"DOWN"
"ENSG00000160917",286.014351427696,-0.522423246206574,0.102813974998589,-5.08124742977543,3.74964326703986e-07,1.32895679495774e-06,"CPSF4","NO"
"ENSG00000174469",1500.8801629776,-0.543293252606112,0.118944793590188,-4.56760851994896,4.93320287789635e-06,1.53151927824478e-05,"CNTNAP2","NO"
"ENSG00000177679",565.100674305322,-1.20797490216481,0.115289451526208,-10.4777573852037,1.09304919448381e-25,1.17544296604269e-24,"SRRM3","DOWN"
"ENSG00000170027",7561.80498559372,-0.234735226056884,0.0582232828923018,-4.03163845108296,5.53893511058014e-05,0.000151232599170605,"YWHAG","NO"
"ENSG00000082014",997.646741451756,-0.576600477499826,0.0820480609692745,-7.02759420135172,2.10124944832125e-12,1.1667427900793e-11,"SMARCD3","NO"
"ENSG00000196652",309.256541245537,-0.266392591940251,0.0976887305988678,-2.726953153216,0.00639221136490903,0.0126188060068746,"ZKSCAN5","NO"
"ENSG00000166448",1192.2130192688,0.279217861349013,0.0717059060911006,3.8939311497476,9.86326550565574e-05,0.000260551530171948,"TMEM130","NO"
"ENSG00000011275",858.683650529283,1.21670916101262,0.101332071096318,12.0071478639386,3.25891673134398e-33,4.59902443374298e-32,"RNF216","UP"
"ENSG00000106443",879.707123721887,-0.346516080571817,0.0784706405067284,-4.41586914971219,1.00604930880968e-05,3.0137136470355e-05,"PHF14","NO"
